1,1;6,1;12,1;16,1;25,1;28,1;37,3;28,5;34,5;25,6;16,7;6,8;28,8;34,8;1,9;12,9;21,9;16,12;29,12;1,14;10,14;16,14;19,14;29,14;34,15;38,16;1,18;13,18;19,18;31,18;19,20;31,20;38,20;1,23;11,23;15,23;33,24;27,25;13,27;19,28;38,28;10,29;32,29;10,33;1,34;13,35;18,35;4,37;21,37;36,37;10,30;32,30;
6,1|19,14|6,1;6,8;12,9;16,12;16,14;19,14;
6,1|29,14|6,1;12,1;16,7;21,9;29,12;29,14;
6,1|34,15|6,1;12,1;16,7;21,9;29,12;34,15;
6,1|38,16|6,1;12,1;16,7;21,9;29,12;34,15;38,16;
6,1|1,18|6,1;6,8;1,9;1,14;1,18;
6,1|13,18|6,1;6,8;12,9;10,14;13,18;
6,1|19,18|6,1;6,8;12,9;16,12;16,14;19,14;19,18;
6,1|31,18|6,1;12,1;16,7;21,9;29,12;29,14;31,18;
6,1|19,20|6,1;6,8;12,9;16,12;16,14;19,14;19,18;19,20;
6,1|31,20|6,1;12,1;16,7;21,9;29,12;29,14;31,18;31,20;
6,1|38,20|6,1;12,1;16,7;21,9;29,12;34,15;38,16;38,20;
6,1|1,23|6,1;6,8;1,9;1,14;1,18;1,23;
6,1|11,23|6,1;6,8;12,9;10,14;13,18;11,23;
6,1|15,23|6,1;6,8;12,9;10,14;13,18;15,23;
6,1|33,24|6,1;12,1;16,7;21,9;29,12;29,14;31,18;31,20;33,24;
6,1|27,25|6,1;6,8;12,9;16,12;16,14;19,14;27,25;
6,1|13,27|6,1;6,8;12,9;10,14;13,18;15,23;13,27;
6,1|19,28|6,1;6,8;12,9;10,14;13,18;15,23;13,27;19,28;
6,1|38,28|6,1;12,1;16,7;21,9;29,12;29,14;31,18;31,20;33,24;38,28;
6,1|10,29|10,29;
6,1|32,29|32,29;
6,1|10,33|6,1;6,8;12,9;10,14;13,18;11,23;10,30;10,33;
6,1|1,34|6,1;6,8;1,9;1,14;1,18;1,23;1,34;
6,1|13,35|6,1;6,8;12,9;10,14;13,18;11,23;10,30;13,35;
6,1|18,35|6,1;6,8;12,9;10,14;13,18;15,23;13,27;19,28;18,35;
6,1|4,37|6,1;6,8;1,9;1,14;1,18;1,23;1,34;4,37;
6,1|21,37|6,1;6,8;12,9;10,14;13,18;15,23;13,27;19,28;18,35;21,37;
6,1|36,37|6,1;6,8;12,9;16,12;16,14;19,14;27,25;32,30;36,37;
6,1|10,30|6,1;6,8;12,9;10,14;13,18;11,23;10,30;
6,1|32,30|6,1;6,8;12,9;16,12;16,14;19,14;27,25;32,30;
12,1|1,1|12,1;6,1;1,1;
12,1|6,1|12,1;6,1;
12,1|12,1|12,1;
12,1|16,1|12,1;16,1;
12,1|25,1|12,1;16,1;25,1;
12,1|28,1|12,1;16,1;25,1;28,1;
12,1|37,3|12,1;16,1;25,1;28,1;37,3;
12,1|28,5|12,1;16,1;25,1;28,1;28,5;
12,1|34,5|12,1;16,1;25,1;28,1;28,5;34,5;
12,1|25,6|12,1;16,7;21,9;25,6;
12,1|16,7|12,1;16,7;
12,1|6,8|12,1;6,1;6,8;
12,1|28,8|12,1;16,7;21,9;28,8;
12,1|34,8|12,1;16,7;21,9;28,8;34,8;
12,1|1,9|12,1;6,1;6,8;1,9;
12,1|12,9|12,1;12,9;
12,1|21,9|12,1;16,7;21,9;
12,1|16,12|12,1;16,7;16,12;
12,1|29,12|12,1;16,7;21,9;29,12;
12,1|1,14|12,1;12,9;10,14;1,14;
12,1|10,14|12,1;12,9;10,14;
12,1|16,14|12,1;16,7;16,12;16,14;
12,1|19,14|12,1;16,7;16,12;16,14;19,14;
12,1|29,14|12,1;16,7;21,9;29,12;29,14;
12,1|34,15|12,1;16,7;21,9;29,12;34,15;
12,1|38,16|12,1;16,7;21,9;29,12;34,15;38,16;
12,1|1,18|12,1;12,9;10,14;1,14;1,18;
12,1|13,18|12,1;12,9;10,14;13,18;
12,1|19,18|12,1;16,7;16,12;16,14;19,14;19,18;
12,1|31,18|12,1;16,7;21,9;29,12;29,14;31,18;
12,1|19,20|12,1;16,7;16,12;16,14;19,14;19,18;19,20;
12,1|31,20|12,1;16,7;21,9;29,12;29,14;31,18;31,20;
12,1|38,20|12,1;16,7;21,9;29,12;34,15;38,16;38,20;
12,1|1,23|12,1;12,9;10,14;1,14;1,18;1,23;
12,1|11,23|12,1;12,9;10,14;13,18;11,23;
12,1|15,23|12,1;12,9;10,14;13,18;15,23;
12,1|33,24|12,1;16,7;21,9;29,12;29,14;31,18;31,20;33,24;
12,1|27,25|12,1;16,7;16,12;16,14;19,14;27,25;
12,1|13,27|12,1;12,9;10,14;13,18;15,23;13,27;
12,1|19,28|12,1;12,9;10,14;13,18;15,23;13,27;19,28;
12,1|38,28|12,1;16,7;21,9;29,12;29,14;31,18;31,20;33,24;38,28;
12,1|10,29|10,29;
12,1|32,29|32,29;
12,1|10,33|12,1;12,9;10,14;13,18;11,23;10,30;10,33;
12,1|1,34|12,1;12,9;10,14;13,18;11,23;1,34;
12,1|13,35|12,1;12,9;10,14;13,18;11,23;10,30;13,35;
12,1|18,35|12,1;12,9;10,14;13,18;15,23;13,27;19,28;18,35;
12,1|4,37|12,1;12,9;10,14;13,18;11,23;10,30;4,37;
12,1|21,37|12,1;12,9;10,14;13,18;15,23;13,27;19,28;18,35;21,37;
12,1|36,37|12,1;16,7;16,12;16,14;19,14;27,25;32,30;36,37;
12,1|10,30|12,1;12,9;10,14;13,18;11,23;10,30;
12,1|32,30|12,1;16,7;16,12;16,14;19,14;27,25;32,30;
16,1|1,1|16,1;12,1;6,1;1,1;
16,1|6,1|16,1;12,1;6,1;
16,1|12,1|16,1;12,1;
16,1|16,1|16,1;
16,1|25,1|16,1;25,1;
16,1|28,1|16,1;25,1;28,1;
16,1|37,3|16,1;25,1;28,1;37,3;
16,1|28,5|16,1;25,1;28,1;28,5;
16,1|34,5|16,1;25,1;28,1;28,5;34,5;
16,1|25,6|16,1;25,1;25,6;
16,1|16,7|16,1;16,7;
16,1|6,8|16,1;12,9;6,8;
16,1|28,8|16,1;25,1;25,6;28,8;
16,1|34,8|16,1;25,1;25,6;28,8;34,8;
16,1|1,9|16,1;12,9;1,9;
16,1|12,9|16,1;12,9;
16,1|21,9|16,1;16,7;21,9;
16,1|16,12|16,1;16,7;16,12;
16,1|29,12|16,1;16,7;21,9;29,12;
16,1|1,14|16,1;12,9;10,14;1,14;
16,1|10,14|16,1;12,9;10,14;
16,1|16,14|16,1;16,7;16,12;16,14;
16,1|19,14|16,1;16,7;16,12;16,14;19,14;
16,1|29,14|16,1;16,7;21,9;29,12;29,14;
16,1|34,15|16,1;16,7;21,9;29,12;34,15;
16,1|38,16|16,1;16,7;21,9;29,12;34,15;38,16;
16,1|1,18|16,1;12,9;10,14;1,14;1,18;
16,1|13,18|16,1;16,7;16,12;16,14;13,18;
16,1|19,18|16,1;16,7;16,12;16,14;19,14;19,18;
16,1|31,18|16,1;16,7;21,9;29,12;29,14;31,18;
16,1|19,20|16,1;16,7;16,12;16,14;19,14;19,18;19,20;
16,1|31,20|16,1;16,7;21,9;29,12;29,14;31,18;31,20;
16,1|38,20|16,1;16,7;21,9;29,12;34,15;38,16;38,20;
16,1|1,23|16,1;12,9;10,14;1,14;1,18;1,23;
16,1|11,23|16,1;16,7;16,12;16,14;13,18;11,23;
16,1|15,23|16,1;16,7;16,12;16,14;13,18;15,23;
16,1|33,24|16,1;16,7;21,9;29,12;29,14;31,18;31,20;33,24;
16,1|27,25|16,1;16,7;16,12;16,14;19,14;27,25;
16,1|13,27|16,1;16,7;16,12;16,14;13,18;15,23;13,27;
16,1|19,28|16,1;16,7;16,12;16,14;13,18;15,23;13,27;19,28;
16,1|38,28|16,1;16,7;21,9;29,12;29,14;31,18;31,20;33,24;38,28;
16,1|10,29|10,29;
16,1|32,29|32,29;
16,1|10,33|16,1;16,7;16,12;16,14;13,18;11,23;10,30;10,33;
16,1|1,34|16,1;16,7;16,12;16,14;13,18;11,23;1,34;
16,1|13,35|16,1;16,7;16,12;16,14;13,18;11,23;10,30;13,35;
16,1|18,35|16,1;16,7;16,12;16,14;13,18;15,23;13,27;19,28;18,35;
16,1|4,37|16,1;16,7;16,12;16,14;13,18;11,23;10,30;4,37;
16,1|21,37|16,1;16,7;16,12;16,14;13,18;15,23;13,27;19,28;18,35;21,37;
16,1|36,37|16,1;16,7;16,12;16,14;19,14;27,25;32,30;36,37;
16,1|10,30|16,1;16,7;16,12;16,14;13,18;11,23;10,30;
16,1|32,30|16,1;16,7;16,12;16,14;19,14;27,25;32,30;
25,1|1,1|25,1;16,1;12,1;6,1;1,1;
25,1|6,1|25,1;16,1;12,1;6,1;
25,1|12,1|25,1;16,1;12,1;
25,1|16,1|25,1;16,1;
25,1|25,1|25,1;
25,1|28,1|25,1;28,1;
25,1|37,3|25,1;28,1;37,3;
25,1|28,5|25,1;28,1;28,5;
25,1|34,5|25,1;28,1;28,5;34,5;
25,1|25,6|25,1;25,6;
25,1|16,7|25,1;16,1;16,7;
25,1|6,8|25,1;16,1;12,9;6,8;
25,1|28,8|25,1;25,6;28,8;
25,1|34,8|25,1;25,6;28,8;34,8;
25,1|1,9|25,1;16,1;12,9;1,9;
25,1|12,9|25,1;16,1;12,9;
25,1|21,9|25,1;25,6;21,9;
25,1|16,12|25,1;25,6;21,9;16,12;
25,1|29,12|25,1;25,6;28,8;29,12;
25,1|1,14|25,1;25,6;21,9;16,12;10,14;1,14;
25,1|10,14|25,1;25,6;21,9;16,12;10,14;
25,1|16,14|25,1;25,6;21,9;16,12;16,14;
25,1|19,14|25,1;25,6;21,9;16,12;16,14;19,14;
25,1|29,14|25,1;25,6;28,8;29,12;29,14;
25,1|34,15|25,1;25,6;28,8;29,12;34,15;
25,1|38,16|25,1;25,6;28,8;29,12;34,15;38,16;
25,1|1,18|25,1;25,6;21,9;16,12;10,14;1,14;1,18;
25,1|13,18|25,1;25,6;21,9;16,12;16,14;13,18;
25,1|19,18|25,1;25,6;21,9;16,12;16,14;19,14;19,18;
25,1|31,18|25,1;25,6;28,8;29,12;29,14;31,18;
25,1|19,20|25,1;25,6;21,9;16,12;16,14;19,14;19,18;19,20;
25,1|31,20|25,1;25,6;28,8;29,12;29,14;31,18;31,20;
25,1|38,20|25,1;25,6;28,8;29,12;34,15;38,16;38,20;
25,1|1,23|25,1;25,6;21,9;16,12;16,14;13,18;11,23;1,23;
25,1|11,23|25,1;25,6;21,9;16,12;16,14;13,18;11,23;
25,1|15,23|25,1;25,6;21,9;16,12;16,14;13,18;15,23;
25,1|33,24|25,1;25,6;28,8;29,12;29,14;31,18;31,20;33,24;
25,1|27,25|25,1;25,6;28,8;29,12;29,14;27,25;
25,1|13,27|25,1;25,6;21,9;16,12;16,14;13,18;15,23;13,27;
25,1|19,28|25,1;25,6;28,8;29,12;29,14;27,25;19,28;
25,1|38,28|25,1;25,6;28,8;29,12;29,14;31,18;31,20;33,24;38,28;
25,1|10,29|10,29;
25,1|32,29|32,29;
25,1|10,33|25,1;25,6;21,9;16,12;16,14;13,18;11,23;10,30;10,33;
25,1|1,34|25,1;25,6;21,9;16,12;16,14;13,18;11,23;1,34;
25,1|13,35|25,1;25,6;21,9;16,12;16,14;13,18;11,23;10,30;13,35;
25,1|18,35|25,1;25,6;28,8;29,12;29,14;27,25;19,28;18,35;
25,1|4,37|25,1;25,6;21,9;16,12;16,14;13,18;11,23;10,30;4,37;
25,1|21,37|25,1;25,6;28,8;29,12;29,14;27,25;19,28;18,35;21,37;
25,1|36,37|25,1;25,6;28,8;29,12;29,14;31,18;31,20;33,24;32,30;36,37;
25,1|10,30|25,1;25,6;21,9;16,12;16,14;13,18;11,23;10,30;
25,1|32,30|25,1;25,6;28,8;29,12;29,14;31,18;31,20;33,24;32,30;
28,1|1,1|28,1;25,1;16,1;12,1;6,1;1,1;
28,1|6,1|28,1;25,1;16,1;12,1;6,1;
28,1|12,1|28,1;25,1;16,1;12,1;
28,1|16,1|28,1;25,1;16,1;
28,1|25,1|28,1;25,1;
28,1|28,1|28,1;
28,1|37,3|28,1;37,3;
28,1|28,5|28,1;28,5;
28,1|34,5|28,1;28,5;34,5;
28,1|25,6|28,1;28,5;25,6;
28,1|16,7|28,1;28,5;25,6;21,9;16,7;
28,1|6,8|28,1;25,1;16,1;12,9;6,8;
28,1|28,8|28,1;28,5;28,8;
28,1|34,8|28,1;28,5;28,8;34,8;
28,1|1,9|28,1;25,1;16,1;12,9;1,9;
28,1|12,9|28,1;25,1;16,1;12,9;
28,1|21,9|28,1;28,5;25,6;21,9;
28,1|16,12|28,1;28,5;25,6;21,9;16,12;
28,1|29,12|28,1;28,5;28,8;29,12;
28,1|1,14|28,1;28,5;25,6;21,9;16,12;10,14;1,14;
28,1|10,14|28,1;28,5;25,6;21,9;16,12;10,14;
28,1|16,14|28,1;28,5;25,6;21,9;16,12;16,14;
28,1|19,14|28,1;28,5;25,6;21,9;16,12;16,14;19,14;
28,1|29,14|28,1;28,5;28,8;29,12;29,14;
28,1|34,15|28,1;28,5;28,8;29,12;34,15;
28,1|38,16|28,1;28,5;28,8;29,12;34,15;38,16;
28,1|1,18|28,1;28,5;25,6;21,9;16,12;10,14;1,14;1,18;
28,1|13,18|28,1;28,5;25,6;21,9;16,12;16,14;13,18;
28,1|19,18|28,1;28,5;28,8;29,12;29,14;19,18;
28,1|31,18|28,1;28,5;28,8;29,12;29,14;31,18;
28,1|19,20|28,1;28,5;28,8;29,12;29,14;19,18;19,20;
28,1|31,20|28,1;28,5;28,8;29,12;29,14;31,18;31,20;
28,1|38,20|28,1;28,5;28,8;29,12;34,15;38,16;38,20;
28,1|1,23|28,1;28,5;25,6;21,9;16,12;16,14;13,18;11,23;1,23;
28,1|11,23|28,1;28,5;25,6;21,9;16,12;16,14;13,18;11,23;
28,1|15,23|28,1;28,5;25,6;21,9;16,12;16,14;13,18;15,23;
28,1|33,24|28,1;28,5;28,8;29,12;29,14;31,18;31,20;33,24;
28,1|27,25|28,1;28,5;28,8;29,12;29,14;27,25;
28,1|13,27|28,1;28,5;25,6;21,9;16,12;16,14;13,18;15,23;13,27;
28,1|19,28|28,1;28,5;28,8;29,12;29,14;27,25;19,28;
28,1|38,28|28,1;28,5;28,8;29,12;29,14;31,18;31,20;33,24;38,28;
28,1|10,29|10,29;
28,1|32,29|32,29;
28,1|10,33|28,1;28,5;25,6;21,9;16,12;16,14;13,18;11,23;10,30;10,33;
28,1|1,34|28,1;28,5;25,6;21,9;16,12;16,14;13,18;11,23;1,34;
28,1|13,35|28,1;28,5;25,6;21,9;16,12;16,14;13,18;11,23;10,30;13,35;
28,1|18,35|28,1;28,5;28,8;29,12;29,14;27,25;19,28;18,35;
28,1|4,37|28,1;28,5;25,6;21,9;16,12;16,14;13,18;11,23;10,30;4,37;
28,1|21,37|28,1;28,5;28,8;29,12;29,14;27,25;19,28;18,35;21,37;
28,1|36,37|28,1;28,5;28,8;29,12;29,14;31,18;31,20;33,24;32,30;36,37;
28,1|10,30|28,1;28,5;25,6;21,9;16,12;16,14;13,18;11,23;10,30;
28,1|32,30|28,1;28,5;28,8;29,12;29,14;31,18;31,20;33,24;32,30;
37,3|1,1|37,3;28,1;25,1;16,1;12,1;6,1;1,1;
37,3|6,1|37,3;28,1;25,1;16,1;12,1;6,1;
37,3|12,1|37,3;28,1;25,1;16,1;12,1;
37,3|16,1|37,3;28,1;25,1;16,1;
37,3|25,1|37,3;28,1;25,1;
37,3|28,1|37,3;28,1;
37,3|37,3|37,3;
37,3|28,5|37,3;28,5;
37,3|34,5|37,3;34,5;
37,3|25,6|37,3;28,5;25,6;
37,3|16,7|37,3;28,5;25,6;21,9;16,7;
37,3|6,8|37,3;28,5;25,6;21,9;16,7;12,9;6,8;
37,3|28,8|37,3;28,5;28,8;
37,3|34,8|37,3;34,5;34,8;
37,3|1,9|37,3;28,5;25,6;21,9;16,7;12,9;1,9;
37,3|12,9|37,3;28,5;25,6;21,9;16,7;12,9;
37,3|21,9|37,3;28,5;25,6;21,9;
37,3|16,12|37,3;28,5;25,6;21,9;16,12;
37,3|29,12|37,3;34,5;34,8;29,12;
37,3|1,14|37,3;28,5;25,6;21,9;16,12;10,14;1,14;
37,3|10,14|37,3;28,5;25,6;21,9;16,12;10,14;
37,3|16,14|37,3;28,5;25,6;21,9;16,12;16,14;
37,3|19,14|37,3;34,5;34,8;29,12;29,14;19,14;
37,3|29,14|37,3;34,5;34,8;29,12;29,14;
37,3|34,15|37,3;34,5;34,8;34,15;
37,3|38,16|37,3;34,5;34,8;34,15;38,16;
37,3|1,18|37,3;28,5;25,6;21,9;16,12;10,14;1,14;1,18;
37,3|13,18|37,3;28,5;25,6;21,9;16,12;16,14;13,18;
37,3|19,18|37,3;34,5;34,8;29,12;29,14;19,18;
37,3|31,18|37,3;34,5;34,8;34,15;31,18;
37,3|19,20|37,3;34,5;34,8;29,12;29,14;19,18;19,20;
37,3|31,20|37,3;34,5;34,8;34,15;31,18;31,20;
37,3|38,20|37,3;34,5;34,8;34,15;38,16;38,20;
37,3|1,23|37,3;28,5;25,6;21,9;16,12;16,14;13,18;11,23;1,23;
37,3|11,23|37,3;28,5;25,6;21,9;16,12;16,14;13,18;11,23;
37,3|15,23|37,3;34,5;34,8;29,12;29,14;19,18;19,20;15,23;
37,3|33,24|37,3;34,5;34,8;34,15;31,18;31,20;33,24;
37,3|27,25|37,3;34,5;34,8;29,12;29,14;27,25;
37,3|13,27|37,3;34,5;34,8;29,12;29,14;19,18;19,20;15,23;13,27;
37,3|19,28|37,3;34,5;34,8;29,12;29,14;27,25;19,28;
37,3|38,28|37,3;34,5;34,8;34,15;38,16;38,20;38,28;
37,3|10,29|10,29;
37,3|32,29|32,29;
37,3|10,33|37,3;34,5;34,8;29,12;29,14;19,18;19,20;15,23;13,27;10,30;10,33;
37,3|1,34|37,3;28,5;25,6;21,9;16,12;16,14;13,18;11,23;1,34;
37,3|13,35|37,3;34,5;34,8;29,12;29,14;27,25;19,28;18,35;13,35;
37,3|18,35|37,3;34,5;34,8;29,12;29,14;27,25;19,28;18,35;
37,3|4,37|37,3;34,5;34,8;29,12;29,14;19,18;19,20;15,23;13,27;10,30;4,37;
37,3|21,37|37,3;34,5;34,8;29,12;29,14;27,25;19,28;18,35;21,37;
37,3|36,37|37,3;34,5;34,8;34,15;31,18;31,20;33,24;32,30;36,37;
37,3|10,30|37,3;34,5;34,8;29,12;29,14;19,18;19,20;15,23;13,27;10,30;
37,3|32,30|37,3;34,5;34,8;34,15;31,18;31,20;33,24;32,30;
28,5|1,1|28,5;28,1;25,1;16,1;12,1;6,1;1,1;
28,5|6,1|28,5;28,1;25,1;16,1;12,1;6,1;
28,5|12,1|28,5;28,1;25,1;16,1;12,1;
28,5|16,1|28,5;28,1;25,1;16,1;
28,5|25,1|28,5;28,1;25,1;
28,5|28,1|28,5;28,1;
28,5|37,3|28,5;37,3;
28,5|28,5|28,5;
28,5|34,5|28,5;34,5;
28,5|25,6|28,5;25,6;
28,5|16,7|28,5;25,6;21,9;16,7;
28,5|6,8|28,5;25,6;21,9;16,7;12,9;6,8;
28,5|28,8|28,5;28,8;
28,5|34,8|28,5;28,8;34,8;
28,5|1,9|28,5;25,6;21,9;16,7;12,9;1,9;
28,5|12,9|28,5;25,6;21,9;16,7;12,9;
28,5|21,9|28,5;25,6;21,9;
28,5|16,12|28,5;25,6;21,9;16,12;
28,5|29,12|28,5;28,8;29,12;
28,5|1,14|28,5;25,6;21,9;16,12;10,14;1,14;
28,5|10,14|28,5;25,6;21,9;16,12;10,14;
28,5|16,14|28,5;25,6;21,9;16,12;16,14;
28,5|19,14|28,5;25,6;21,9;16,12;16,14;19,14;
28,5|29,14|28,5;28,8;29,12;29,14;
28,5|34,15|28,5;28,8;29,12;34,15;
28,5|38,16|28,5;28,8;29,12;34,15;38,16;
28,5|1,18|28,5;25,6;21,9;16,12;10,14;1,14;1,18;
28,5|13,18|28,5;25,6;21,9;16,12;16,14;13,18;
28,5|19,18|28,5;28,8;29,12;29,14;19,18;
28,5|31,18|28,5;28,8;29,12;29,14;31,18;
28,5|19,20|28,5;28,8;29,12;29,14;19,18;19,20;
28,5|31,20|28,5;28,8;29,12;29,14;31,18;31,20;
28,5|38,20|28,5;28,8;29,12;34,15;38,16;38,20;
28,5|1,23|28,5;25,6;21,9;16,12;16,14;13,18;11,23;1,23;
28,5|11,23|28,5;25,6;21,9;16,12;16,14;13,18;11,23;
28,5|15,23|28,5;25,6;21,9;16,12;16,14;13,18;15,23;
28,5|33,24|28,5;28,8;29,12;29,14;31,18;31,20;33,24;
28,5|27,25|28,5;28,8;29,12;29,14;27,25;
28,5|13,27|28,5;25,6;21,9;16,12;16,14;13,18;15,23;13,27;
28,5|19,28|28,5;28,8;29,12;29,14;27,25;19,28;
28,5|38,28|28,5;28,8;29,12;29,14;31,18;31,20;33,24;38,28;
28,5|10,29|10,29;
28,5|32,29|32,29;
28,5|10,33|28,5;25,6;21,9;16,12;16,14;13,18;11,23;10,30;10,33;
28,5|1,34|28,5;25,6;21,9;16,12;16,14;13,18;11,23;1,34;
28,5|13,35|28,5;25,6;21,9;16,12;16,14;13,18;11,23;10,30;13,35;
28,5|18,35|28,5;28,8;29,12;29,14;27,25;19,28;18,35;
28,5|4,37|28,5;25,6;21,9;16,12;16,14;13,18;11,23;10,30;4,37;
28,5|21,37|28,5;28,8;29,12;29,14;27,25;19,28;18,35;21,37;
28,5|36,37|28,5;28,8;29,12;29,14;31,18;31,20;33,24;32,30;36,37;
28,5|10,30|28,5;25,6;21,9;16,12;16,14;13,18;11,23;10,30;
28,5|32,30|28,5;28,8;29,12;29,14;31,18;31,20;33,24;32,30;
34,5|1,1|34,5;28,5;28,1;25,1;16,1;12,1;6,1;1,1;
34,5|6,1|34,5;28,5;28,1;25,1;16,1;12,1;6,1;
34,5|12,1|34,5;28,5;28,1;25,1;16,1;12,1;
34,5|16,1|34,5;28,5;28,1;25,1;16,1;
34,5|25,1|34,5;28,5;28,1;25,1;
34,5|28,1|34,5;28,5;28,1;
34,5|37,3|34,5;37,3;
34,5|28,5|34,5;28,5;
34,5|34,5|34,5;
34,5|25,6|34,5;28,5;25,6;
34,5|16,7|34,5;28,5;25,6;21,9;16,7;
34,5|6,8|34,5;28,5;25,6;21,9;16,7;12,9;6,8;
34,5|28,8|34,5;34,8;28,8;
34,5|34,8|34,5;34,8;
34,5|1,9|34,5;28,5;25,6;21,9;16,7;12,9;1,9;
34,5|12,9|34,5;28,5;25,6;21,9;16,7;12,9;
34,5|21,9|34,5;28,5;25,6;21,9;
34,5|16,12|34,5;28,5;25,6;21,9;16,12;
34,5|29,12|34,5;34,8;29,12;
