(1, 1);(1, 6);(1, 11);(1, 16);(1, 21);(1, 26);(1, 31);(1, 36);(1, 41);(7, 41);(7, 36);(7, 31);(7, 26);(7, 21);(7, 16);(7, 11);(7, 6);(7, 1);(13, 1);(13, 6);(13, 11);(13, 16);(13, 21);(13, 26);(13, 31);(13, 36);(13, 41);(19, 41);(19, 36);(19, 31);(19, 26);(19, 21);(19, 16);(19, 11);(19, 6);(19, 1);(24, 1);(24, 6);(24, 11);(24, 16);(24, 21);(24, 26);(24, 31);(24, 36);(24, 41);(28, 41);(32, 41);(36, 41);(40, 41);
1,1|7,6|1,1;1,6;1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;
1,1|7,1|1,1;1,6;1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;
1,1|13,1|1,1;1,6;1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;13,1;
1,1|13,6|1,1;1,6;1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;13,1;13,6;
1,1|13,11|1,1;1,6;1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;13,1;13,6;13,11;
1,1|13,16|1,1;1,6;1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;13,1;13,6;13,11;13,16;
1,1|13,21|1,1;1,6;1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;13,1;13,6;13,11;13,16;13,21;
1,1|13,26|1,1;1,6;1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;13,1;13,6;13,11;13,16;13,21;13,26;
1,1|13,31|1,1;1,6;1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;13,1;13,6;13,11;13,16;13,21;13,26;13,31;
1,1|13,36|1,1;1,6;1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;13,1;13,6;13,11;13,16;13,21;13,26;13,31;13,36;
1,1|13,41|1,1;1,6;1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;13,1;13,6;13,11;13,16;13,21;13,26;13,31;13,36;13,41;
1,1|19,41|1,1;1,6;1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;13,1;13,6;13,11;13,16;13,21;13,26;13,31;13,36;13,41;19,41;
1,1|19,36|1,1;1,6;1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;13,1;13,6;13,11;13,16;13,21;13,26;13,31;13,36;13,41;19,41;19,36;
1,1|19,31|1,1;1,6;1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;13,1;13,6;13,11;13,16;13,21;13,26;13,31;13,36;13,41;19,41;19,36;19,31;
1,1|19,26|1,1;1,6;1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;13,1;13,6;13,11;13,16;13,21;13,26;13,31;13,36;13,41;19,41;19,36;19,31;19,26;
1,1|19,21|1,1;1,6;1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;13,1;13,6;13,11;13,16;13,21;13,26;13,31;13,36;13,41;19,41;19,36;19,31;19,26;19,21;
1,1|19,16|1,1;1,6;1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;13,1;13,6;13,11;13,16;13,21;13,26;13,31;13,36;13,41;19,41;19,36;19,31;19,26;19,21;19,16;
1,1|19,11|1,1;1,6;1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;13,1;13,6;13,11;13,16;13,21;13,26;13,31;13,36;13,41;19,41;19,36;19,31;19,26;19,21;19,16;19,11;
1,1|19,6|1,1;1,6;1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;13,1;13,6;13,11;13,16;13,21;13,26;13,31;13,36;13,41;19,41;19,36;19,31;19,26;19,21;19,16;19,11;19,6;
1,1|19,1|1,1;1,6;1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;13,1;13,6;13,11;13,16;13,21;13,26;13,31;13,36;13,41;19,41;19,36;19,31;19,26;19,21;19,16;19,11;19,6;19,1;
1,1|24,1|1,1;1,6;1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;13,1;13,6;13,11;13,16;13,21;13,26;13,31;13,36;13,41;19,41;19,36;19,31;19,26;19,21;19,16;19,11;19,6;19,1;24,1;
1,1|24,6|1,1;1,6;1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;13,1;13,6;13,11;13,16;13,21;13,26;13,31;13,36;13,41;19,41;19,36;19,31;19,26;19,21;19,16;19,11;19,6;19,1;24,1;24,6;
1,1|24,11|1,1;1,6;1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;13,1;13,6;13,11;13,16;13,21;13,26;13,31;13,36;13,41;19,41;19,36;19,31;19,26;19,21;19,16;19,11;19,6;19,1;24,1;24,6;24,11;
1,1|24,16|1,1;1,6;1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;13,1;13,6;13,11;13,16;13,21;13,26;13,31;13,36;13,41;19,41;19,36;19,31;19,26;19,21;19,16;19,11;19,6;19,1;24,1;24,6;24,11;24,16;
1,1|24,21|1,1;1,6;1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;13,1;13,6;13,11;13,16;13,21;13,26;13,31;13,36;13,41;19,41;19,36;19,31;19,26;19,21;19,16;19,11;19,6;19,1;24,1;24,6;24,11;24,16;24,21;
1,1|24,26|1,1;1,6;1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;13,1;13,6;13,11;13,16;13,21;13,26;13,31;13,36;13,41;19,41;19,36;19,31;19,26;19,21;19,16;19,11;19,6;19,1;24,1;24,6;24,11;24,16;24,21;24,26;
1,1|24,31|1,1;1,6;1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;13,1;13,6;13,11;13,16;13,21;13,26;13,31;13,36;13,41;19,41;19,36;19,31;19,26;19,21;19,16;19,11;19,6;19,1;24,1;24,6;24,11;24,16;24,21;24,26;24,31;
1,1|24,36|1,1;1,6;1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;13,1;13,6;13,11;13,16;13,21;13,26;13,31;13,36;13,41;19,41;19,36;19,31;19,26;19,21;19,16;19,11;19,6;19,1;24,1;24,6;24,11;24,16;24,21;24,26;24,31;24,36;
1,1|24,41|1,1;1,6;1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;13,1;13,6;13,11;13,16;13,21;13,26;13,31;13,36;13,41;19,41;19,36;19,31;19,26;19,21;19,16;19,11;19,6;19,1;24,1;24,6;24,11;24,16;24,21;24,26;24,31;24,36;24,41;
1,1|28,41|1,1;1,6;1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;13,1;13,6;13,11;13,16;13,21;13,26;13,31;13,36;13,41;19,41;19,36;19,31;19,26;19,21;19,16;19,11;19,6;19,1;24,1;24,6;24,11;24,16;24,21;24,26;24,31;24,36;24,41;28,41;
1,1|32,41|1,1;1,6;1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;13,1;13,6;13,11;13,16;13,21;13,26;13,31;13,36;13,41;19,41;19,36;19,31;19,26;19,21;19,16;19,11;19,6;19,1;24,1;24,6;24,11;24,16;24,21;24,26;24,31;24,36;24,41;28,41;32,41;
1,1|36,41|1,1;1,6;1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;13,1;13,6;13,11;13,16;13,21;13,26;13,31;13,36;13,41;19,41;19,36;19,31;19,26;19,21;19,16;19,11;19,6;19,1;24,1;24,6;24,11;24,16;24,21;24,26;24,31;24,36;24,41;28,41;32,41;36,41;
1,1|40,41|1,1;1,6;1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;13,1;13,6;13,11;13,16;13,21;13,26;13,31;13,36;13,41;19,41;19,36;19,31;19,26;19,21;19,16;19,11;19,6;19,1;24,1;24,6;24,11;24,16;24,21;24,26;24,31;24,36;24,41;28,41;32,41;36,41;40,41;
1,6|1,1|1,6;1,1;
1,6|1,6|1,6;
1,6|1,11|1,6;1,11;
1,6|1,16|1,6;1,11;1,16;
1,6|1,21|1,6;1,11;1,16;1,21;
1,6|1,26|1,6;1,11;1,16;1,21;1,26;
1,6|1,31|1,6;1,11;1,16;1,21;1,26;1,31;
1,6|1,36|1,6;1,11;1,16;1,21;1,26;1,31;1,36;
1,6|1,41|1,6;1,11;1,16;1,21;1,26;1,31;1,36;1,41;
1,6|7,41|1,6;1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;
1,6|7,36|1,6;1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;
1,6|7,31|1,6;1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;
1,6|7,26|1,6;1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;
1,6|7,21|1,6;1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;
1,6|7,16|1,6;1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;
1,6|7,11|1,6;1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;
1,6|7,6|1,6;1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;
1,6|7,1|1,6;1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;
1,6|13,1|1,6;1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;13,1;
1,6|13,6|1,6;1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;13,1;13,6;
1,6|13,11|1,6;1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;13,1;13,6;13,11;
1,6|13,16|1,6;1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;13,1;13,6;13,11;13,16;
1,6|13,21|1,6;1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;13,1;13,6;13,11;13,16;13,21;
1,6|13,26|1,6;1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;13,1;13,6;13,11;13,16;13,21;13,26;
1,6|13,31|1,6;1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;13,1;13,6;13,11;13,16;13,21;13,26;13,31;
1,6|13,36|1,6;1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;13,1;13,6;13,11;13,16;13,21;13,26;13,31;13,36;
1,6|13,41|1,6;1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;13,1;13,6;13,11;13,16;13,21;13,26;13,31;13,36;13,41;
1,6|19,41|1,6;1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;13,1;13,6;13,11;13,16;13,21;13,26;13,31;13,36;13,41;19,41;
1,6|19,36|1,6;1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;13,1;13,6;13,11;13,16;13,21;13,26;13,31;13,36;13,41;19,41;19,36;
1,6|19,31|1,6;1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;13,1;13,6;13,11;13,16;13,21;13,26;13,31;13,36;13,41;19,41;19,36;19,31;
1,6|19,26|1,6;1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;13,1;13,6;13,11;13,16;13,21;13,26;13,31;13,36;13,41;19,41;19,36;19,31;19,26;
1,6|19,21|1,6;1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;13,1;13,6;13,11;13,16;13,21;13,26;13,31;13,36;13,41;19,41;19,36;19,31;19,26;19,21;
1,6|19,16|1,6;1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;13,1;13,6;13,11;13,16;13,21;13,26;13,31;13,36;13,41;19,41;19,36;19,31;19,26;19,21;19,16;
1,6|19,11|1,6;1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;13,1;13,6;13,11;13,16;13,21;13,26;13,31;13,36;13,41;19,41;19,36;19,31;19,26;19,21;19,16;19,11;
1,6|19,6|1,6;1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;13,1;13,6;13,11;13,16;13,21;13,26;13,31;13,36;13,41;19,41;19,36;19,31;19,26;19,21;19,16;19,11;19,6;
1,6|19,1|1,6;1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;13,1;13,6;13,11;13,16;13,21;13,26;13,31;13,36;13,41;19,41;19,36;19,31;19,26;19,21;19,16;19,11;19,6;19,1;
1,6|24,1|1,6;1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;13,1;13,6;13,11;13,16;13,21;13,26;13,31;13,36;13,41;19,41;19,36;19,31;19,26;19,21;19,16;19,11;19,6;19,1;24,1;
1,6|24,6|1,6;1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;13,1;13,6;13,11;13,16;13,21;13,26;13,31;13,36;13,41;19,41;19,36;19,31;19,26;19,21;19,16;19,11;19,6;19,1;24,1;24,6;
1,6|24,11|1,6;1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;13,1;13,6;13,11;13,16;13,21;13,26;13,31;13,36;13,41;19,41;19,36;19,31;19,26;19,21;19,16;19,11;19,6;19,1;24,1;24,6;24,11;
1,6|24,16|1,6;1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;13,1;13,6;13,11;13,16;13,21;13,26;13,31;13,36;13,41;19,41;19,36;19,31;19,26;19,21;19,16;19,11;19,6;19,1;24,1;24,6;24,11;24,16;
1,6|24,21|1,6;1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;13,1;13,6;13,11;13,16;13,21;13,26;13,31;13,36;13,41;19,41;19,36;19,31;19,26;19,21;19,16;19,11;19,6;19,1;24,1;24,6;24,11;24,16;24,21;
1,6|24,26|1,6;1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;13,1;13,6;13,11;13,16;13,21;13,26;13,31;13,36;13,41;19,41;19,36;19,31;19,26;19,21;19,16;19,11;19,6;19,1;24,1;24,6;24,11;24,16;24,21;24,26;
1,6|24,31|1,6;1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;13,1;13,6;13,11;13,16;13,21;13,26;13,31;13,36;13,41;19,41;19,36;19,31;19,26;19,21;19,16;19,11;19,6;19,1;24,1;24,6;24,11;24,16;24,21;24,26;24,31;
1,6|24,36|1,6;1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;13,1;13,6;13,11;13,16;13,21;13,26;13,31;13,36;13,41;19,41;19,36;19,31;19,26;19,21;19,16;19,11;19,6;19,1;24,1;24,6;24,11;24,16;24,21;24,26;24,31;24,36;
1,6|24,41|1,6;1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;13,1;13,6;13,11;13,16;13,21;13,26;13,31;13,36;13,41;19,41;19,36;19,31;19,26;19,21;19,16;19,11;19,6;19,1;24,1;24,6;24,11;24,16;24,21;24,26;24,31;24,36;24,41;
1,6|28,41|1,6;1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;13,1;13,6;13,11;13,16;13,21;13,26;13,31;13,36;13,41;19,41;19,36;19,31;19,26;19,21;19,16;19,11;19,6;19,1;24,1;24,6;24,11;24,16;24,21;24,26;24,31;24,36;24,41;28,41;
1,6|32,41|1,6;1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;13,1;13,6;13,11;13,16;13,21;13,26;13,31;13,36;13,41;19,41;19,36;19,31;19,26;19,21;19,16;19,11;19,6;19,1;24,1;24,6;24,11;24,16;24,21;24,26;24,31;24,36;24,41;28,41;32,41;
1,6|36,41|1,6;1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;13,1;13,6;13,11;13,16;13,21;13,26;13,31;13,36;13,41;19,41;19,36;19,31;19,26;19,21;19,16;19,11;19,6;19,1;24,1;24,6;24,11;24,16;24,21;24,26;24,31;24,36;24,41;28,41;32,41;36,41;
1,6|40,41|1,6;1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;13,1;13,6;13,11;13,16;13,21;13,26;13,31;13,36;13,41;19,41;19,36;19,31;19,26;19,21;19,16;19,11;19,6;19,1;24,1;24,6;24,11;24,16;24,21;24,26;24,31;24,36;24,41;28,41;32,41;36,41;40,41;
1,11|1,1|1,11;1,6;1,1;
1,11|1,6|1,11;1,6;
1,11|1,11|1,11;
1,11|1,16|1,11;1,16;
1,11|1,21|1,11;1,16;1,21;
1,11|1,26|1,11;1,16;1,21;1,26;
1,11|1,31|1,11;1,16;1,21;1,26;1,31;
1,11|1,36|1,11;1,16;1,21;1,26;1,31;1,36;
1,11|1,41|1,11;1,16;1,21;1,26;1,31;1,36;1,41;
1,11|7,41|1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;
1,11|7,36|1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;
1,11|7,31|1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;
1,11|7,26|1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;
1,11|7,21|1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;
1,11|7,16|1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;
1,11|7,11|1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;
1,11|7,6|1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;
1,11|7,1|1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;
1,11|13,1|1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;13,1;
1,11|13,6|1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;13,1;13,6;
1,11|13,11|1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;13,1;13,6;13,11;
1,11|13,16|1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;13,1;13,6;13,11;13,16;
1,11|13,21|1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;13,1;13,6;13,11;13,16;13,21;
1,11|13,26|1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;13,1;13,6;13,11;13,16;13,21;13,26;
1,11|13,31|1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;13,1;13,6;13,11;13,16;13,21;13,26;13,31;
1,11|13,36|1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;13,1;13,6;13,11;13,16;13,21;13,26;13,31;13,36;
1,11|13,41|1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;13,1;13,6;13,11;13,16;13,21;13,26;13,31;13,36;13,41;
1,11|19,41|1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;13,1;13,6;13,11;13,16;13,21;13,26;13,31;13,36;13,41;19,41;
1,11|19,36|1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;13,1;13,6;13,11;13,16;13,21;13,26;13,31;13,36;13,41;19,41;19,36;
1,11|19,31|1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;13,1;13,6;13,11;13,16;13,21;13,26;13,31;13,36;13,41;19,41;19,36;19,31;
1,11|19,26|1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;13,1;13,6;13,11;13,16;13,21;13,26;13,31;13,36;13,41;19,41;19,36;19,31;19,26;
1,11|19,21|1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;13,1;13,6;13,11;13,16;13,21;13,26;13,31;13,36;13,41;19,41;19,36;19,31;19,26;19,21;
1,11|19,16|1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;13,1;13,6;13,11;13,16;13,21;13,26;13,31;13,36;13,41;19,41;19,36;19,31;19,26;19,21;19,16;
1,11|19,11|1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;13,1;13,6;13,11;13,16;13,21;13,26;13,31;13,36;13,41;19,41;19,36;19,31;19,26;19,21;19,16;19,11;
1,11|19,6|1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;13,1;13,6;13,11;13,16;13,21;13,26;13,31;13,36;13,41;19,41;19,36;19,31;19,26;19,21;19,16;19,11;19,6;
1,11|19,1|1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;13,1;13,6;13,11;13,16;13,21;13,26;13,31;13,36;13,41;19,41;19,36;19,31;19,26;19,21;19,16;19,11;19,6;19,1;
1,11|24,1|1,11;1,16;1,21;1,26;1,31;1,36;1,41;7,41;7,36;7,31;7,26;7,21;7,16;7,11;7,6;7,1;13,1;13,6;13,11;13,16;13,21;13,26;13,31;13,36;13,41;19,41;19,36;19,31;19,26;19,21;19,16;19,11;19,6;19,1;24,1;
