18,19,3,0
19,18,0,0
19,18,1,0
19,18,2,0
19,18,3,0
19,19,0,0
19,19,1,0
19,19,2,0
19,19,3,0
20,18,0,0
20,18,1,0
20,18,2,0
20,18,3,0
20,19,0,0
20,19,1,0
20,19,2,0
20,19,3,0
14,5,0,0
14,5,1,0
14,5,2,0
14,5,3,0
14,4,0,0
14,4,1,0
14,4,2,0
14,4,3,0
15,5,0,0
15,5,1,0
15,5,2,0
15,5,3,0
16,4,0,0
16,4,1,0
16,4,2,0
16,4,3,0
14,6,0,0
14,6,1,0
14,6,2,0
14,6,3,0
15,6,0,0
15,6,1,0
15,6,2,0
15,6,3,0
14,3,0,0
14,3,1,0
14,3,2,0
14,3,3,0
15,3,0,0
15,3,1,0
15,3,2,0
15,3,3,0
14,2,0,0
14,2,1,0
14,2,2,0
14,2,3,0
15,2,0,0
15,2,1,0
15,2,2,0
15,2,3,0
14,7,0,0
14,7,1,0
14,7,2,0
14,7,3,0
15,7,0,0
15,7,1,0
15,7,2,0
15,7,3,0
14,8,0,0
14,8,1,0
14,8,2,0
14,8,3,0
15,8,0,0
15,8,1,0
15,8,2,0
15,8,3,0
13,7,0,0
13,7,1,0
13,7,2,0
13,7,3,0
13,8,0,0
13,8,1,0
13,8,2,0
13,8,3,0
16,7,0,0
16,7,1,0
16,7,2,0
16,7,3,0
16,8,0,0
16,8,1,0
16,8,2,0
16,8,3,0
17,7,0,0
17,7,1,0
17,7,2,0
17,7,3,0
17,8,0,0
17,8,1,0
17,8,2,0
17,8,3,0
18,7,0,0
18,7,1,0
18,7,2,0
18,7,3,0
18,8,0,0
18,8,1,0
18,8,2,0
18,8,3,0
19,7,0,0
19,7,1,0
19,7,2,0
19,7,3,0
19,8,0,0
19,8,1,0
19,8,2,0
19,8,3,0
20,7,0,0
20,7,1,0
20,7,2,0
20,7,3,0
20,8,0,0
20,8,1,0
20,8,2,0
20,8,3,0
21,7,0,0
21,7,1,0
21,7,2,0
21,7,3,0
21,8,0,0
21,8,1,0
21,8,2,0
21,8,3,0
17,9,0,0
17,9,1,0
17,9,2,0
17,9,3,0
18,9,0,0
18,9,1,0
18,9,2,0
18,9,3,0
19,9,0,0
19,9,1,0
19,9,2,0
19,9,3,0
20,9,0,0
20,9,1,0
20,9,2,0
20,9,3,0
21,9,0,0
21,9,1,0
21,9,2,0
21,9,3,0
17,10,0,0
17,10,1,0
17,10,2,0
17,10,3,0
18,10,0,0
18,10,1,0
18,10,2,0
18,10,3,0
19,10,0,0
19,10,1,0
19,10,2,0
19,10,3,0
20,10,0,0
20,10,1,0
20,10,2,0
20,10,3,0
21,10,0,0
21,10,1,0
21,10,2,0
21,10,3,0
17,12,0,0
17,12,1,0
17,12,2,0
17,12,3,0
18,12,0,0
18,12,1,0
18,12,2,0
18,12,3,0
19,12,0,0
19,12,1,0
19,12,2,0
19,12,3,0
20,12,0,0
20,12,1,0
20,12,2,0
20,12,3,0
21,12,0,0
21,12,1,0
21,12,2,0
21,12,3,0
17,13,0,0
17,13,1,0
17,13,2,0
17,13,3,0
18,13,0,0
18,13,1,0
18,13,2,0
18,13,3,0
19,13,0,0
19,13,1,0
19,13,2,0
19,13,3,0
20,13,0,0
20,13,1,0
20,13,2,0
20,13,3,0
21,13,0,0
21,13,1,0
21,13,2,0
21,13,3,0
17,14,0,0
17,14,1,0
17,14,2,0
17,14,3,0
18,14,0,0
18,14,1,0
18,14,2,0
18,14,3,0
19,14,0,0
19,14,1,0
19,14,2,0
19,14,3,0
20,14,0,0
20,14,1,0
20,14,2,0
20,14,3,0
21,14,0,0
21,14,1,0
21,14,2,0
21,14,3,0
17,15,0,0
17,15,1,0
17,15,2,0
17,15,3,0
18,15,0,0
18,15,1,0
18,15,2,0
18,15,3,0
19,15,0,0
19,15,1,0
19,15,2,0
19,15,3,0
20,15,0,0
20,15,1,0
20,15,2,0
20,15,3,0
21,15,0,0
21,15,1,0
21,15,2,0
21,15,3,0
17,16,0,0
17,16,1,0
17,16,2,0
17,16,3,0
18,16,0,0
18,16,1,0
18,16,2,0
18,16,3,0
19,16,0,0
19,16,1,0
19,16,2,0
19,16,3,0
20,16,0,0
20,16,1,0
20,16,2,0
20,16,3,0
21,16,0,0
21,16,1,0
21,16,2,0
21,16,3,0
18,17,0,0
18,17,1,0
18,17,2,0
18,17,3,0
19,17,0,0
19,17,1,0
19,17,2,0
19,17,3,0
16,5,0,0
16,5,1,0
16,5,2,0
16,5,3,0
15,4,0,0
15,4,1,0
15,4,2,0
15,4,3,0
17,4,0,0
17,4,1,0
17,4,2,0
17,4,3,0
17,5,0,0
17,5,1,0
17,5,2,0
17,5,3,0
18,4,0,0
18,4,1,0
18,4,2,0
18,4,3,0
18,5,0,0
18,5,1,0
18,5,2,0
18,5,3,0
19,4,0,0
19,4,1,0
19,4,2,0
19,4,3,0
19,5,0,0
19,5,1,0
19,5,2,0
19,5,3,0
20,4,0,0
20,4,1,0
20,4,2,0
20,4,3,0
20,5,0,0
20,5,1,0
20,5,2,0
20,5,3,0
21,4,0,0
21,4,1,0
21,4,2,0
21,4,3,0
21,5,0,0
21,5,1,0
21,5,2,0
21,5,3,0
22,4,0,0
22,4,1,0
22,4,2,0
22,4,3,0
22,5,0,0
22,5,1,0
22,5,2,0
22,5,3,0
23,4,0,0
23,4,1,0
23,4,2,0
23,4,3,0
23,5,0,0
23,5,1,0
23,5,2,0
23,5,3,0
24,4,0,0
24,4,1,0
24,4,2,0
24,4,3,0
24,5,0,0
24,5,1,0
24,5,2,0
24,5,3,0
25,4,0,0
25,4,1,0
25,4,2,0
25,4,3,0
25,5,0,0
25,5,1,0
25,5,2,0
25,5,3,0
14,1,0,0
14,1,1,0
14,1,2,0
14,1,3,0
15,1,0,0
15,1,1,0
15,1,2,0
15,1,3,0
14,0,0,0
14,0,1,0
14,0,2,0
14,0,3,0
15,0,0,0
15,0,1,0
15,0,2,0
15,0,3,0
14,-1,0,0
14,-1,1,0
14,-1,2,0
14,-1,3,0
15,-1,0,0
15,-1,1,0
15,-1,2,0
15,-1,3,0
14,-2,0,0
14,-2,1,0
14,-2,2,0
14,-2,3,0
15,-2,0,0
15,-2,1,0
15,-2,2,0
15,-2,3,0
13,1,0,0
13,1,1,0
13,1,2,0
13,1,3,0
13,0,0,0
13,0,1,0
13,0,2,0
13,0,3,0
13,-1,0,0
13,-1,1,0
13,-1,2,0
13,-1,3,0
13,-2,0,0
13,-2,1,0
13,-2,2,0
13,-2,3,0
12,1,0,0
12,1,1,0
12,1,2,0
12,1,3,0
12,0,0,0
12,0,1,0
12,0,2,0
12,0,3,0
12,-1,0,0
12,-1,1,0
12,-1,2,0
12,-1,3,0
12,-2,0,0
12,-2,1,0
12,-2,2,0
12,-2,3,0
11,1,0,0
11,1,1,0
11,1,2,0
11,1,3,0
11,0,0,0
11,0,1,0
11,0,2,0
11,0,3,0
11,-1,0,0
11,-1,1,0
11,-1,2,0
11,-1,3,0
11,-2,0,0
11,-2,1,0
11,-2,2,0
11,-2,3,0
10,1,0,0
10,1,1,0
10,1,2,0
10,1,3,0
10,0,0,0
10,0,1,0
10,0,2,0
10,0,3,0
10,-1,0,0
10,-1,1,0
10,-1,2,0
10,-1,3,0
10,-2,0,0
10,-2,1,0
10,-2,2,0
10,-2,3,0
9,1,0,0
9,1,1,0
9,1,2,0
9,1,3,0
9,0,0,0
9,0,1,0
9,0,2,0
9,0,3,0
9,-1,0,0
9,-1,1,0
9,-1,2,0
9,-1,3,0
9,-2,0,0
9,-2,1,0
9,-2,2,0
9,-2,3,0
8,1,0,0
8,1,1,0
8,1,2,0
8,1,3,0
8,0,0,0
8,0,1,0
8,0,2,0
8,0,3,0
8,-1,0,0
8,-1,1,0
8,-1,2,0
8,-1,3,0
8,-2,0,0
8,-2,1,0
8,-2,2,0
8,-2,3,0
16,1,0,0
16,1,1,0
16,1,2,0
16,1,3,0
16,0,0,0
16,0,1,0
16,0,2,0
16,0,3,0
16,-1,0,0
16,-1,1,0
16,-1,2,0
16,-1,3,0
16,-2,0,0
16,-2,1,0
16,-2,2,0
16,-2,3,0
17,1,0,0
17,1,1,0
17,1,2,0
17,1,3,0
17,0,0,0
17,0,1,0
17,0,2,0
17,0,3,0
17,-1,0,0
17,-1,1,0
17,-1,2,0
17,-1,3,0
17,-2,0,0
17,-2,1,0
17,-2,2,0
17,-2,3,0
18,1,0,0
18,1,1,0
18,1,2,0
18,1,3,0
18,0,0,0
18,0,1,0
18,0,2,0
18,0,3,0
18,-1,0,0
18,-1,1,0
18,-1,2,0
18,-1,3,0
18,-2,0,0
18,-2,1,0
18,-2,2,0
18,-2,3,0
19,1,0,0
19,1,1,0
19,1,2,0
19,1,3,0
19,0,0,0
19,0,1,0
19,0,2,0
19,0,3,0
19,-1,0,0
19,-1,1,0
19,-1,2,0
19,-1,3,0
19,-2,0,0
19,-2,1,0
19,-2,2,0
19,-2,3,0
20,1,0,0
20,1,1,0
20,1,2,0
20,1,3,0
20,0,0,0
20,0,1,0
20,0,2,0
20,0,3,0
20,-1,0,0
20,-1,1,0
20,-1,2,0
20,-1,3,0
20,-2,0,0
20,-2,1,0
20,-2,2,0
20,-2,3,0
21,1,0,0
21,1,1,0
21,1,2,0
21,1,3,0
21,0,0,0
21,0,1,0
21,0,2,0
21,0,3,0
21,-1,0,0
21,-1,1,0
21,-1,2,0
21,-1,3,0
21,-2,0,0
21,-2,1,0
21,-2,2,0
21,-2,3,0
22,1,0,0
22,1,1,0
22,1,2,0
22,1,3,0
22,0,0,0
22,0,1,0
22,0,2,0
22,0,3,0
22,-1,0,0
22,-1,1,0
22,-1,2,0
22,-1,3,0
22,-2,0,0
22,-2,1,0
22,-2,2,0
22,-2,3,0
23,1,0,0
23,1,1,0
23,1,2,0
23,1,3,0
23,0,0,0
23,0,1,0
23,0,2,0
23,0,3,0
23,-1,0,0
23,-1,1,0
23,-1,2,0
23,-1,3,0
23,-2,0,0
23,-2,1,0
23,-2,2,0
23,-2,3,0
24,1,0,0
24,1,1,0
24,1,2,0
24,1,3,0
24,0,0,0
24,0,1,0
24,0,2,0
24,0,3,0
24,-1,0,0
24,-1,1,0
24,-1,2,0
24,-1,3,0
24,-2,0,0
24,-2,1,0
24,-2,2,0
24,-2,3,0
21,18,0,0
21,18,1,0
21,18,2,0
21,18,3,0
21,19,0,0
21,19,1,0
21,19,2,0
21,19,3,0
22,18,0,0
22,18,1,0
22,18,2,0
22,18,3,0
22,19,0,0
22,19,1,0
22,19,2,0
22,19,3,0
23,18,0,0
23,18,1,0
23,18,2,0
23,18,3,0
23,19,0,0
23,19,1,0
23,19,2,0
23,19,3,0
24,18,0,0
24,18,1,0
24,18,2,0
24,18,3,0
24,19,0,0
24,19,1,0
24,19,2,0
24,19,3,0
26,4,0,0
26,4,1,0
26,4,2,0
26,4,3,0
26,5,0,0
26,5,1,0
26,5,2,0
26,5,3,0
27,4,0,0
27,4,1,0
27,4,2,0
27,4,3,0
27,5,0,0
27,5,1,0
27,5,2,0
27,5,3,0
28,4,0,0
28,4,1,0
28,4,2,0
28,4,3,0
28,5,0,0
28,5,1,0
28,5,2,0
28,5,3,0
29,4,0,0
29,4,1,0
29,4,2,0
29,4,3,0
29,5,0,0
29,5,1,0
29,5,2,0
29,5,3,0
30,4,0,0
30,4,1,0
30,4,2,0
30,4,3,0
30,5,0,0
30,5,1,0
30,5,2,0
30,5,3,0
31,4,0,0
31,4,1,0
31,4,2,0
31,4,3,0
31,5,0,0
31,5,1,0
31,5,2,0
31,5,3,0
26,6,0,0
26,6,1,0
26,6,2,0
26,6,3,0
27,6,0,0
27,6,1,0
27,6,2,0
27,6,3,0
28,6,0,0
28,6,1,0
28,6,2,0
28,6,3,0
29,6,0,0
29,6,1,0
29,6,2,0
29,6,3,0
30,6,0,0
30,6,1,0
30,6,2,0
30,6,3,0
31,6,0,0
31,6,1,0
31,6,2,0
31,6,3,0
26,7,0,0
26,7,1,0
26,7,2,0
26,7,3,0
27,7,0,0
27,7,1,0
27,7,2,0
27,7,3,0
28,7,0,0
28,7,1,0
28,7,2,0
28,7,3,0
29,7,0,0
29,7,1,0
29,7,2,0
29,7,3,0
30,7,0,0
30,7,1,0
30,7,2,0
30,7,3,0
31,7,0,0
31,7,1,0
31,7,2,0
31,7,3,0
26,8,0,0
26,8,1,0
26,8,2,0
26,8,3,0
27,8,0,0
27,8,1,0
27,8,2,0
27,8,3,0
28,8,0,0
28,8,1,0
28,8,2,0
28,8,3,0
29,8,0,0
29,8,1,0
29,8,2,0
29,8,3,0
30,8,0,0
30,8,1,0
30,8,2,0
30,8,3,0
31,8,0,0
31,8,1,0
31,8,2,0
31,8,3,0
26,3,0,0
26,3,1,0
26,3,2,0
26,3,3,0
27,3,0,0
27,3,1,0
27,3,2,0
27,3,3,0
28,3,0,0
28,3,1,0
28,3,2,0
28,3,3,0
29,3,0,0
29,3,1,0
29,3,2,0
29,3,3,0
30,3,0,0
30,3,1,0
30,3,2,0
30,3,3,0
31,3,0,0
31,3,1,0
31,3,2,0
31,3,3,0
26,2,0,0
26,2,1,0
26,2,2,0
26,2,3,0
27,2,0,0
27,2,1,0
27,2,2,0
27,2,3,0
28,2,0,0
28,2,1,0
28,2,2,0
28,2,3,0
29,2,0,0
29,2,1,0
29,2,2,0
29,2,3,0
30,2,0,0
30,2,1,0
30,2,2,0
30,2,3,0
31,2,0,0
31,2,1,0
31,2,2,0
31,2,3,0
26,1,0,0
26,1,1,0
26,1,2,0
26,1,3,0
27,1,0,0
27,1,1,0
27,1,2,0
27,1,3,0
28,1,0,0
28,1,1,0
28,1,2,0
28,1,3,0
29,1,0,0
29,1,1,0
29,1,2,0
29,1,3,0
30,1,0,0
30,1,1,0
30,1,2,0
30,1,3,0
31,1,0,0
31,1,1,0
31,1,2,0
31,1,3,0
26,0,0,0
26,0,1,0
26,0,2,0
26,0,3,0
27,0,0,0
27,0,1,0
27,0,2,0
27,0,3,0
28,0,0,0
28,0,1,0
28,0,2,0
28,0,3,0
29,0,0,0
29,0,1,0
29,0,2,0
29,0,3,0
30,0,0,0
30,0,1,0
30,0,2,0
30,0,3,0
31,0,0,0
31,0,1,0
31,0,2,0
31,0,3,0
26,-1,0,0
26,-1,1,0
26,-1,2,0
26,-1,3,0
27,-1,0,0
27,-1,1,0
27,-1,2,0
27,-1,3,0
28,-1,0,0
28,-1,1,0
28,-1,2,0
28,-1,3,0
29,-1,0,0
29,-1,1,0
29,-1,2,0
29,-1,3,0
30,-1,0,0
30,-1,1,0
30,-1,2,0
30,-1,3,0
31,-1,0,0
31,-1,1,0
31,-1,2,0
31,-1,3,0
26,-2,0,0
26,-2,1,0
26,-2,2,0
26,-2,3,0
27,-2,0,0
27,-2,1,0
27,-2,2,0
27,-2,3,0
28,-2,0,0
28,-2,1,0
28,-2,2,0
28,-2,3,0
29,-2,0,0
29,-2,1,0
29,-2,2,0
29,-2,3,0
30,-2,0,0
30,-2,1,0
30,-2,2,0
30,-2,3,0
31,-2,0,0
31,-2,1,0
31,-2,2,0
31,-2,3,0
28,9,0,0
28,9,1,0
28,9,2,0
28,9,3,0
29,9,0,0
29,9,1,0
29,9,2,0
29,9,3,0
28,10,0,0
28,10,1,0
28,10,2,0
28,10,3,0
29,10,0,0
29,10,1,0
29,10,2,0
29,10,3,0
28,11,0,0
28,11,1,0
28,11,2,0
28,11,3,0
29,11,0,0
29,11,1,0
29,11,2,0
29,11,3,0
28,12,0,0
28,12,1,0
28,12,2,0
28,12,3,0
29,12,0,0
29,12,1,0
29,12,2,0
29,12,3,0
28,13,0,0
28,13,1,0
28,13,2,0
28,13,3,0
29,13,0,0
29,13,1,0
29,13,2,0
29,13,3,0
27,10,0,0
27,10,1,0
27,10,2,0
27,10,3,0
27,11,0,0
27,11,1,0
27,11,2,0
27,11,3,0
27,12,0,0
27,12,1,0
27,12,2,0
27,12,3,0
26,10,0,0
26,10,1,0
26,10,2,0
26,10,3,0
26,11,0,0
26,11,1,0
26,11,2,0
26,11,3,0
26,12,0,0
26,12,1,0
26,12,2,0
26,12,3,0
25,10,0,0
25,10,1,0
25,10,2,0
25,10,3,0
25,11,0,0
25,11,1,0
25,11,2,0
25,11,3,0
25,12,0,0
25,12,1,0
25,12,2,0
25,12,3,0
30,10,0,0
30,10,1,0
30,10,2,0
30,10,3,0
30,11,0,0
30,11,1,0
30,11,2,0
30,11,3,0
31,10,0,0
31,10,1,0
31,10,2,0
31,10,3,0
31,11,0,0
31,11,1,0
31,11,2,0
31,11,3,0
32,10,0,0
32,10,1,0
32,10,2,0
32,10,3,0
32,11,0,0
32,11,1,0
32,11,2,0
32,11,3,0
33,10,0,0
33,10,1,0
33,10,2,0
33,10,3,0
33,11,0,0
33,11,1,0
33,11,2,0
33,11,3,0
34,10,0,0
34,10,1,0
34,10,2,0
34,10,3,0
34,11,0,0
34,11,1,0
34,11,2,0
34,11,3,0
35,10,0,0
35,10,1,0
35,10,2,0
35,10,3,0
35,11,0,0
35,11,1,0
35,11,2,0
35,11,3,0
36,10,0,0
36,10,1,0
36,10,2,0
36,10,3,0
36,11,0,0
36,11,1,0
36,11,2,0
36,11,3,0
37,10,0,0
37,10,1,0
37,10,2,0
37,10,3,0
37,11,0,0
37,11,1,0
37,11,2,0
37,11,3,0
34,9,0,0
34,9,1,0
34,9,2,0
34,9,3,0
35,9,0,0
35,9,1,0
35,9,2,0
35,9,3,0
34,8,0,0
34,8,1,0
34,8,2,0
34,8,3,0
35,8,0,0
35,8,1,0
35,8,2,0
35,8,3,0
34,7,0,0
34,7,1,0
34,7,2,0
34,7,3,0
35,7,0,0
35,7,1,0
35,7,2,0
35,7,3,0
34,6,0,0
34,6,1,0
34,6,2,0
